Simulation, Step, Columns, Integers, Rows, Non-Zeros, UC-Time, ST-Time
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_17 ) Log.txt,11, 3884356, 14016, 530388, 244195695,  00:23:41.6,  02:28:03.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_17 ) Log.txt,12, 3884356, 14016, 530388, 244195695,  00:37:08.1,  02:47:15.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_17 ) Log.txt,13, 3884356, 14016, 530388, 244195695,  00:32:53.8,  02:45:54.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_17 ) Log.txt,14, 3884356, 14016, 530388, 244195695,  00:44:24.0,  02:59:54.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_30 ) Log.txt,1, 1050494, 8112, 230306, 32399003,  00:01:22.0,  00:05:52.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_30 ) Log.txt,2, 1075974, 8112, 255786, 32450046,  00:01:28.2,  00:10:08.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_30 ) Log.txt,3, 1075974, 8112, 255786, 32450046,  00:01:27.4,  00:09:46.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_30 ) Log.txt,4, 1075974, 8112, 255786, 32450046,  00:01:35.8,  00:10:13.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_30 ) Log.txt,5, 1075974, 8112, 255786, 32450046,  00:01:28.6,  00:09:34.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_30 ) Log.txt,6, 1075974, 8112, 255786, 32450046,  00:01:50.2,  00:09:58.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_30 ) Log.txt,7, 1075974, 8112, 255786, 32450046,  00:01:30.2,  00:09:20.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_30 ) Log.txt,8, 1075974, 8112, 255786, 32450046,  00:02:10.6,  00:10:16.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_30 ) Log.txt,9, 1075974, 8112, 255786, 32450046,  00:01:32.6,  00:09:25.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_30 ) Log.txt,10, 1075974, 8112, 255786, 32450046,  00:01:31.8,  00:09:44.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_30 ) Log.txt,11, 1075974, 8112, 255786, 32450046,  00:01:31.9,  00:09:23.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_30 ) Log.txt,12, 1075974, 8112, 255786, 32450046,  00:01:28.4,  00:09:32.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_30 ) Log.txt,13, 1075974, 8112, 255786, 32450046,  00:02:07.5,  00:10:04.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_30 ) Log.txt,14, 1075974, 8112, 255786, 32450046,  00:01:30.3,  00:09:33.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_15 ) Log.txt,1, 3732036, 12960, 371869, 243900632,  00:15:16.9,  02:23:45.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_15 ) Log.txt,2, 3897964, 12960, 537797, 244232497,  00:33:01.2,  03:26:14.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_15 ) Log.txt,3, 3897964, 12960, 537797, 244232497,  00:49:39.5,  03:39:59.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_15 ) Log.txt,4, 3897964, 12960, 537797, 244232497,  00:35:55.5,  03:05:55.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_15 ) Log.txt,5, 3897964, 12960, 537797, 244232497,  00:38:54.2,  03:06:54.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_15 ) Log.txt,6, 3897964, 12960, 537797, 244232497,  00:42:00.8,  03:03:27.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_15 ) Log.txt,7, 3897964, 12960, 537797, 244232497,  00:22:35.1,  02:43:45.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_15 ) Log.txt,8, 3897964, 12960, 537797, 244232497,  00:24:49.6,  02:58:00.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_15 ) Log.txt,9, 3897964, 12960, 537797, 244232497,  00:42:51.2,  03:18:16.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_15 ) Log.txt,10, 3897964, 12960, 537797, 244232497,  00:43:47.0,  03:11:30.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_15 ) Log.txt,11, 3897964, 12960, 537797, 244232497,  00:53:09.7,  03:18:13.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_15 ) Log.txt,12, 3897964, 12960, 537797, 244232497,  01:00:43.2,  03:26:54.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_15 ) Log.txt,13, 3897964, 12960, 537797, 244232497,  00:27:32.6,  03:01:06.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_15 ) Log.txt,14, 3897964, 12960, 537797, 244232497,  00:27:06.9,  02:59:32.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_10 ) Log.txt,1, 1080134, 13392, 311060, 32612977,  00:01:43.7,  00:06:53.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_10 ) Log.txt,2, 1105586, 13392, 336512, 32663983,  00:03:37.7,  00:12:23.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_10 ) Log.txt,3, 1105586, 13392, 336512, 32663983,  00:02:34.6,  00:10:57.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_10 ) Log.txt,4, 1105586, 13392, 336512, 32663983,  00:03:22.9,  00:12:40.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_10 ) Log.txt,5, 1105586, 13392, 336512, 32663983,  00:02:55.2,  00:11:15.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_10 ) Log.txt,6, 1105586, 13392, 336512, 32663983,  00:02:37.2,  00:10:48.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_10 ) Log.txt,7, 1105586, 13392, 336512, 32663983,  00:02:19.1,  00:11:52.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_10 ) Log.txt,8, 1105586, 13392, 336512, 32663983,  00:02:05.6,  00:26:48.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_10 ) Log.txt,9, 1105586, 13392, 336512, 32663983,  00:03:16.5,  00:12:01.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_10 ) Log.txt,10, 1105586, 13392, 336512, 32663983,  00:02:44.5,  00:12:08.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_10 ) Log.txt,11, 1105586, 13392, 336512, 32663983,  00:02:25.2,  00:12:01.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_10 ) Log.txt,12, 1105586, 13392, 336512, 32663983,  00:02:46.8,  00:12:06.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_10 ) Log.txt,13, 1105586, 13392, 336512, 32663983,  00:03:10.8,  00:12:42.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_10 ) Log.txt,14, 1105586, 13392, 336512, 32663983,  00:02:54.9,  00:12:13.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_13 ) Log.txt,1, 3718428, 14016, 364460, 243863829,  00:22:15.2,  02:29:26.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_13 ) Log.txt,2, 3884356, 14016, 530388, 244195695,  00:39:15.0,  03:38:58.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_13 ) Log.txt,3, 3884356, 14016, 530388, 244195695,  01:00:44.3,  03:49:26.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_13 ) Log.txt,4, 3884356, 14016, 530388, 244195695,  00:52:37.7,  03:45:05.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_13 ) Log.txt,5, 3884356, 14016, 530388, 244195695,  01:39:52.3,  04:31:45.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_13 ) Log.txt,6, 3884356, 14016, 530388, 244195695,  00:55:58.5,  03:43:28.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_13 ) Log.txt,7, 3884356, 14016, 530388, 244195695,  00:50:54.9,  03:24:39.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_13 ) Log.txt,8, 3884356, 14016, 530388, 244195695,  00:49:06.7,  03:19:55.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_13 ) Log.txt,9, 3884356, 14016, 530388, 244195695,  00:44:07.2,  03:14:22.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_13 ) Log.txt,10, 3884356, 14016, 530388, 244195695,  00:35:21.4,  03:03:58.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_13 ) Log.txt,11, 3884356, 14016, 530388, 244195695,  00:27:54.3,  02:53:13.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_13 ) Log.txt,12, 3884356, 14016, 530388, 244195695,  00:26:22.8,  02:58:44.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_13 ) Log.txt,13, 3884356, 14016, 530388, 244195695,  00:28:26.2,  03:00:08.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_13 ) Log.txt,14, 3884356, 14016, 530388, 244195695,  00:36:12.2,  03:12:56.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_11 ) Log.txt,1, 1051362, 8112, 230782, 32413367,  00:01:10.5,  00:07:29.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_11 ) Log.txt,2, 1076814, 8112, 256234, 32464354,  00:01:50.0,  00:11:25.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_11 ) Log.txt,3, 1076814, 8112, 256234, 32464354,  00:02:25.4,  00:11:38.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_11 ) Log.txt,4, 1076814, 8112, 256234, 32464354,  00:01:38.6,  00:10:41.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_11 ) Log.txt,5, 1076814, 8112, 256234, 32464354,  00:01:52.4,  00:11:16.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_11 ) Log.txt,6, 1076814, 8112, 256234, 32464354,  00:01:35.0,  00:10:47.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_11 ) Log.txt,7, 1076814, 8112, 256234, 32464354,  00:02:14.8,  00:11:22.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_11 ) Log.txt,8, 1076814, 8112, 256234, 32464354,  00:01:58.8,  00:10:47.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_11 ) Log.txt,9, 1076814, 8112, 256234, 32464354,  00:01:44.5,  00:10:41.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_11 ) Log.txt,10, 1076814, 8112, 256234, 32464354,  00:01:51.9,  00:10:38.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_11 ) Log.txt,11, 1076814, 8112, 256234, 32464354,  00:01:32.0,  00:10:38.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_11 ) Log.txt,12, 1076814, 8112, 256234, 32464354,  00:01:53.5,  00:10:35.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_11 ) Log.txt,13, 1076814, 8112, 256234, 32464354,  00:01:29.6,  00:10:29.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_11 ) Log.txt,14, 1076814, 8112, 256234, 32464354,  00:01:41.7,  00:10:26.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_09 ) Log (1).txt,1, 3718428, 14016, 364460, 243863829,  00:19:09.6,  02:11:21.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_09 ) Log (1).txt,2, 3884356, 14016, 530388, 244195695,  01:25:47.0,  03:53:43.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_09 ) Log (1).txt,3, 3884356, 14016, 530388, 244195695,  00:56:33.5,  03:27:14.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_09 ) Log (1).txt,4, 3884356, 14016, 530388, 244195695,  00:30:03.7,  03:01:49.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_09 ) Log (1).txt,5, 3884356, 14016, 530388, 244195695,  00:36:45.1,  02:47:45.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_09 ) Log (1).txt,6, 3884356, 14016, 530388, 244195695,  00:31:39.4,  02:41:48.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_09 ) Log (1).txt,7, 3884356, 14016, 530388, 244195695,  01:28:37.6,  03:41:49.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_09 ) Log (1).txt,8, 3884356, 14016, 530388, 244195695,  01:21:41.7,  03:30:33.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_09 ) Log (1).txt,9, 3884356, 14016, 530388, 244195695,  01:08:38.4,  03:23:22.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_09 ) Log (1).txt,10, 3884356, 14016, 530388, 244195695,  01:36:53.7,  03:40:59.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_09 ) Log (1).txt,11, 3884356, 14016, 530388, 244195695,  02:09:00.7,  04:28:22.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_09 ) Log (1).txt,12, 3884356, 14016, 530388, 244195695,  00:25:58.4,  02:34:18.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_09 ) Log (1).txt,13, 3884356, 14016, 530388, 244195695,  01:39:36.4,  03:53:40.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_09 ) Log (1).txt,14, 3884356, 14016, 530388, 244195695,  00:59:43.4,  03:00:23.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_SE_10 ) Log.txt,1, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_27 ) Log.txt,1, 1050830, 8112, 230390, 32406031,  00:01:28.3,  00:06:01.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_27 ) Log.txt,2, 1076282, 8112, 255842, 32457018,  00:01:30.4,  00:09:44.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_27 ) Log.txt,3, 1076282, 8112, 255842, 32457018,  00:01:32.8,  00:10:14.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_27 ) Log.txt,4, 1076282, 8112, 255842, 32457018,  00:01:33.6,  00:09:31.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_27 ) Log.txt,5, 1076282, 8112, 255842, 32457018,  00:01:38.3,  00:10:45.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_27 ) Log.txt,6, 1076282, 8112, 255842, 32457018,  00:01:30.8,  00:10:08.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_27 ) Log.txt,7, 1076282, 8112, 255842, 32457018,  00:01:35.6,  00:10:17.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_27 ) Log.txt,8, 1076282, 8112, 255842, 32457018,  00:01:28.4,  00:08:54.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_27 ) Log.txt,9, 1076282, 8112, 255842, 32457018,  00:01:29.3,  00:09:09.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_27 ) Log.txt,10, 1076282, 8112, 255842, 32457018,  00:01:35.5,  00:10:00.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_27 ) Log.txt,11, 1076282, 8112, 255842, 32457018,  00:01:36.8,  00:10:18.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_27 ) Log.txt,12, 1076282, 8112, 255842, 32457018,  00:01:30.0,  00:08:55.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_27 ) Log.txt,13, 1076282, 8112, 255842, 32457018,  00:01:37.3,  00:10:02.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_27 ) Log.txt,14, 1076282, 8112, 255842, 32457018,  00:01:32.5,  00:10:07.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_20 ) Log.txt,1, 1081450, 13392, 311200, 32723941,  02:37:02.6,  02:41:22.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_20 ) Log.txt,2, 1106846, 13392, 336596, 32774835,  00:02:58.0,  00:11:18.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_20 ) Log.txt,3, 1106846, 13392, 336596, 32774835,  00:02:47.8,  00:10:52.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_20 ) Log.txt,4, 1106846, 13392, 336596, 32774835,  00:02:06.0,  00:10:23.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_20 ) Log.txt,5, 1106846, 13392, 336596, 32774835,  00:02:12.9,  00:10:41.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_20 ) Log.txt,6, 1106846, 13392, 336596, 32774835,  01:26:56.9,  01:35:13.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_20 ) Log.txt,7, 1106846, 13392, 336596, 32774835,  00:02:37.4,  00:10:53.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_20 ) Log.txt,8, 1106846, 13392, 336596, 32774835,  00:02:05.3,  00:10:15.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_20 ) Log.txt,9, 1106846, 13392, 336596, 32774835,  02:21:46.1,  02:30:12.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_20 ) Log.txt,10, 1106846, 13392, 336596, 32774835,  00:02:05.5,  00:10:11.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_20 ) Log.txt,11, 1106846, 13392, 336596, 32774835,  00:02:15.3,  00:10:15.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_20 ) Log.txt,12, 1106846, 13392, 336596, 32774835,  00:02:11.6,  00:10:24.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_20 ) Log.txt,13, 1106846, 13392, 336596, 32774835,  00:03:18.5,  00:11:16.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_20 ) Log.txt,14, 1106846, 13392, 336596, 32774835,  00:03:20.0,  00:11:37.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_23 ) Log.txt,1, 1079994, 13392, 310836, 32606201,  00:01:44.4,  00:08:09.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_23 ) Log.txt,2, 1105446, 13392, 336288, 32657207,  00:02:36.9,  00:12:01.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_23 ) Log.txt,3, 1105446, 13392, 336288, 32657207,  00:03:23.0,  00:12:24.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_23 ) Log.txt,4, 1105446, 13392, 336288, 32657207,  00:02:14.9,  00:10:57.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_23 ) Log.txt,5, 1105446, 13392, 336288, 32657207,  00:02:21.1,  00:11:23.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_23 ) Log.txt,6, 1105446, 13392, 336288, 32657207,  00:02:28.0,  00:11:16.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_23 ) Log.txt,7, 1105446, 13392, 336288, 32657207,  00:02:21.1,  00:11:27.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_23 ) Log.txt,8, 1105446, 13392, 336288, 32657207,  00:02:19.2,  00:11:07.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_23 ) Log.txt,9, 1105446, 13392, 336288, 32657207,  00:03:18.9,  00:12:18.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_23 ) Log.txt,10, 1105446, 13392, 336288, 32657207,  00:02:39.7,  00:11:15.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_23 ) Log.txt,11, 1105446, 13392, 336288, 32657207,  00:03:46.4,  00:12:44.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_23 ) Log.txt,12, 1105446, 13392, 336288, 32657207,  02:27:56.7,  02:36:34.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_23 ) Log.txt,13, 1105446, 13392, 336288, 32657207,  00:03:01.0,  00:11:53.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_23 ) Log.txt,14, 1105446, 13392, 336288, 32657207,  00:02:46.9,  00:11:44.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_MISO_02 ) Log.txt,1, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_25 ) Log.txt,1, 3718428, 14016, 364460, 243863829,  00:14:57.7,  02:07:53.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_25 ) Log.txt,2, 3884356, 14016, 530388, 244195695,  00:54:08.9,  03:33:17.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_25 ) Log.txt,3, 3884356, 14016, 530388, 244195695,  01:07:26.1,  03:38:17.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_25 ) Log.txt,4, 3884356, 14016, 530388, 244195695,  01:04:45.8,  03:28:39.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_25 ) Log.txt,5, 3884356, 14016, 530388, 244195695,  01:50:02.7,  03:57:53.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_25 ) Log.txt,6, 3884356, 14016, 530388, 244195695,  00:35:13.7,  02:43:48.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_25 ) Log.txt,7, 3884356, 14016, 530388, 244195695,  00:57:04.7,  03:06:25.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_25 ) Log.txt,8, 3884356, 14016, 530388, 244195695,  01:03:54.4,  03:15:27.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_25 ) Log.txt,9, 3884356, 14016, 530388, 244195695,  00:58:53.6,  03:11:22.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_25 ) Log.txt,10, 3884356, 14016, 530388, 244195695,  01:12:33.7,  03:26:06.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_25 ) Log.txt,11, 3884356, 14016, 530388, 244195695,  00:55:09.5,  03:07:21.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_25 ) Log.txt,12, 3884356, 14016, 530388, 244195695,  00:37:41.7,  02:46:46.6. 
